,Adj Close 2023-03-02,Adj Close 2023-03-03,Adj Close 2023-03-06,Adj Close 2023-03-07,Adj Close 2023-03-08,Adj Close 2023-03-09,Adj Close 2023-03-10,Adj Close 2023-03-13,Adj Close 2023-03-14,Adj Close 2023-03-15,Adj Close 2023-03-16,Adj Close 2023-03-17,Adj Close 2023-03-20
AEE,80.48577117919922,81.81465911865234,81.9319076538086,80.55416870117188,81.2479248046875,80.7691421508789,79.19596862792969,81.40426635742188,82.41837310791016,83.92476654052734,84.72227478027344,83.70816040039062,84.64350891113281
AEP,86.30188751220703,87.38077545166016,87.65541076660156,86.92960357666016,87.58675384521484,87.05711364746094,85.8507080078125,87.66522216796875,88.51852416992188,90.81362915039062,90.24475860595703,88.95989227294922,89.99955749511719
AES,24.2793025970459,24.732568740844727,24.634031295776367,24.15120506286621,24.358129501342773,23.93442726135254,22.91950225830078,22.56477165222168,22.880088806152344,22.71257781982422,22.909648895263672,22.062238693237305,22.31843376159668
AFL,66.751953125,67.62142944335938,67.40406036376953,66.25792694091797,65.32917022705078,64.0644760131836,63.2641716003418,61.416534423828125,62.36505126953125,60.50754165649414,61.73270797729492,60.55694580078125,62.6219482421875
AIG,58.893375396728516,59.060157775878906,59.197509765625,57.382537841796875,56.26411819458008,54.74346923828125,52.143646240234375,49.1219596862793,50.15208053588867,47.051910400390625,49.5704345703125,46.6568489074707,48.246971130371094
AIZ,124.48246002197266,125.10582733154297,122.7806167602539,120.25752258300781,120.77203369140625,118.61503601074219,115.51806640625,111.8076400756836,112.24299621582031,110.04641723632812,109.79906463623047,103.81289672851562,110.01673889160156
AJG,186.06216430664062,188.06187438964844,189.9023895263672,188.06187438964844,188.01211547851562,184.5001983642578,181.823974609375,179.0482635498047,182.4109649658203,176.18301391601562,182.65968322753906,179.07810974121094,181.52552795410156
AKAM,73.51000213623047,75.6500015258789,74.94000244140625,74.72000122070312,74.41000366210938,73.69999694824219,71.95999908447266,70.75,71.83000183105469,71.94000244140625,72.52999877929688,73.61000061035156,75.13999938964844
ALB,248.93148803710938,257.86944580078125,255.40383911132812,247.46005249023438,251.78488159179688,235.38034057617188,223.8275604248047,221.69993591308594,224.0562286376953,213.15963745117188,213.76724243164062,207.67127990722656,212.36277770996094
ALGN,313.2099914550781,334.55999755859375,335.79998779296875,334.7799987792969,332.260009765625,321.6400146484375,312.7900085449219,315.4100036621094,320.760009765625,318.1700134277344,326.3999938964844,320.8699951171875,316.3599853515625
ALK,47.97999954223633,48.439998626708984,47.900001525878906,48.5099983215332,49.209999084472656,47.52000045776367,46.099998474121094,44.08000183105469,42.2599983215332,40.380001068115234,40.47999954223633,39.290000915527344,39.27000045776367
ALL,124.1976318359375,126.01712799072266,125.49586486816406,122.52566528320312,120.38160705566406,117.43108367919922,116.25086212158203,112.29715728759766,112.47418975830078,108.78602600097656,110.25145721435547,103.37672424316406,107.39927673339844
ALLE,111.13179779052734,113.35423278808594,113.02826690673828,111.99113464355469,112.94925689697266,110.13416290283203,106.17327880859375,104.6817855834961,106.7549819946289,103.00535583496094,105.32655334472656,102.48954010009766,104.95952606201172
AMAT,117.88980865478516,118.39740753173828,117.9793930053711,115.81964874267578,118.0888671875,116.48648071289062,113.84901428222656,115.29215240478516,119.7708740234375,117.919677734375,122.24909973144531,122.02018737792969,123.45337677001953
AMCR,10.932037353515625,10.95154094696045,10.776004791259766,10.6492280960083,10.678483963012695,10.580964088439941,10.4736909866333,10.483444213867188,10.619973182678223,10.4736909866333,10.522451400756836,10.434683799743652,10.6492280960083
AMD,80.44000244140625,81.5199966430664,81.16000366210938,82.11000061035156,85.37000274658203,84.02999877929688,82.66999816894531,82.01000213623047,87.44999694824219,89.68000030517578,96.5999984741211,97.83999633789062,96.80999755859375
AME,141.61721801757812,143.19912719726562,142.6718292236328,139.3686981201172,140.05519104003906,138.48040771484375,135.27105712890625,134.90228271484375,138.05181884765625,133.55674743652344,135.39065551757812,134.54348754882812,138.08172607421875
AMGN,230.6768798828125,230.7456512451172,231.0404815673828,224.76107788085938,224.47607421875,221.8817901611328,223.92578125,229.1438751220703,226.58888244628906,230.83409118652344,230.50982666015625,225.8125457763672,230.65721130371094
AMP,337.9687805175781,341.964111328125,340.7744445800781,334.3303527832031,334.07257080078125,312.8664855957031,299.195068359375,284.3537902832031,295.150146484375,281.1020202636719,285.60296630859375,279.0101318359375,285.33526611328125
AMT,192.5320587158203,197.37628173828125,193.5457305908203,187.5026092529297,190.81658935546875,186.36221313476562,186.43045043945312,191.36239624023438,194.77386474609375,197.20086669921875,199.8617706298828,196.25540161132812,196.8402099609375
AMZN,92.12999725341797,94.9000015258789,93.75,93.55000305175781,93.91999816894531,92.25,90.7300033569336,92.43000030517578,94.87999725341797,96.19999694824219,100.04000091552734,98.94999694824219,97.70999908447266
ANET,136.5800018310547,140.67999267578125,142.5800018310547,142.8699951171875,148.39999389648438,148.64999389648438,146.4600067138672,146.8699951171875,153.14999389648438,153.8000030517578,162.67999267578125,163.25999450683594,164.1999969482422
ANSS,307.5,310.3699951171875,308.70001220703125,301.30999755859375,302.6300048828125,300.2200012207031,296.0299987792969,302.75,308.29998779296875,308.9599914550781,314.0799865722656,311.0899963378906,313.6000061035156
AON,300.6531677246094,302.924560546875,304.1798095703125,300.4339904785156,299.6469421386719,295.65203857421875,293.1315612792969,292.3345947265625,291.4678955078125,284.773193359375,297.8935546875,295.47271728515625,299.338134765625
AOS,67.06519317626953,67.551025390625,66.33148956298828,65.82582092285156,66.4405517578125,66.85697937011719,65.53828430175781,65.22100830078125,66.90655517578125,66.10343933105469,66.79749298095703,64.91363525390625,65.88530731201172
APA,39.74744415283203,40.61602783203125,39.629005432128906,38.62223815917969,37.990543365478516,36.529747009277344,35.48350143432617,34.07205581665039,34.37803649902344,31.634109497070312,32.38425064086914,31.32813262939453,32.453338623046875
APD,286.72015380859375,289.420166015625,287.79034423828125,286.0918273925781,284.766357421875,278.9147033691406,276.1557922363281,275.8808898925781,280.70159912109375,272.00274658203125,274.56524658203125,269.7445373535156,274.13323974609375
APH,77.75431060791016,78.54813385009766,78.51835632324219,77.54593658447266,78.68704986572266,77.34748077392578,75.90869140625,75.6606216430664,77.00019073486328,75.45223999023438,77.1192626953125,76.19644927978516,77.2809829711914
APTV,116.93000030517578,119.30000305175781,118.44999694824219,116.58000183105469,116.9000015258789,113.43000030517578,111.08000183105469,110.25,113.0,108.76000213623047,112.16999816894531,107.19999694824219,108.80999755859375
ARE,138.44180297851562,139.08001708984375,140.81089782714844,136.6142120361328,139.56350708007812,134.2548065185547,122.61243438720703,121.95487976074219,122.35134887695312,122.75747680664062,119.9919204711914,116.87826538085938,117.87425231933594
ATO,110.07686614990234,111.30115509033203,111.96265411376953,109.79054260253906,110.96546173095703,109.12903594970703,107.77640533447266,109.12903594970703,110.62976837158203,112.33784484863281,112.89073944091797,113.23631286621094,113.42389678955078
ATVI,76.88062286376953,78.54269409179688,78.7801284790039,78.4140853881836,78.6317367553711,77.53358459472656,77.13784790039062,77.30603790283203,78.24589538574219,78.4140853881836,79.017578125,78.14696502685547,78.49322509765625
AVB,164.88690185546875,167.79225158691406,169.75509643554688,165.91690063476562,168.78338623046875,166.140380859375,160.8446502685547,163.61398315429688,165.39218139648438,165.12008666992188,160.77664184570312,156.93844604492188,158.05589294433594
AVGO,588.0196533203125,621.5239868164062,621.6810913085938,614.0491333007812,621.0328369140625,611.4658203125,603.912353515625,605.523193359375,621.2293701171875,614.9232788085938,625.1975708007812,619.7656860351562,632.2796020507812
AVY,179.9098663330078,181.6537628173828,178.72080993652344,176.1446075439453,176.55084228515625,173.39991760253906,169.1788787841797,169.9319305419922,172.62705993652344,169.65447998046875,170.13999938964844,164.9479217529297,168.02947998046875
AWK,137.2113800048828,138.3402862548828,138.5581512451172,135.79530334472656,136.89450073242188,134.5475616455078,132.3491668701172,135.04270935058594,136.33004760742188,139.26124572753906,141.26156616210938,140.42974853515625,141.17245483398438
AXON,218.30999755859375,220.9499969482422,221.3800048828125,222.24000549316406,221.8000030517578,217.88999938964844,213.0,211.0,215.0,211.2100067138672,216.97999572753906,213.1199951171875,213.72000122070312
AXP,173.3834228515625,177.0915985107422,177.06192016601562,173.36366271972656,172.87911987304688,170.19937133789062,163.85101318359375,155.87107849121094,162.08099365234375,158.0267333984375,158.93646240234375,154.7734375,156.9686737060547
AZO,2485.6298828125,2497.340087890625,2520.0,2474.830078125,2459.570068359375,2422.18994140625,2421.389892578125,2429.860107421875,2427.409912109375,2415.679931640625,2413.320068359375,2365.0,2391.169921875
BA,210.05999755859375,215.11000061035156,211.9199981689453,207.9199981689453,207.1999969482422,201.24000549316406,203.07000732421875,203.3699951171875,207.27999877929688,198.2100067138672,203.19000244140625,201.0500030517578,204.77000427246094
BAC,32.95029067993164,33.609493255615234,33.54062271118164,32.46818542480469,32.0352783203125,30.04783058166504,29.782182693481445,28.05054473876953,28.29651641845703,28.030868530273438,28.503131866455078,27.371665954589844,27.302793502807617
BALL,55.57960510253906,56.641571044921875,55.65900802612305,54.41838836669922,55.09328079223633,54.27943801879883,52.14558029174805,52.02647399902344,52.582275390625,51.70888137817383,51.728729248046875,51.093536376953125,51.351585388183594
BAX,39.06602096557617,39.38154983520508,39.154762268066406,38.44483184814453,38.8885383605957,38.44483184814453,37.4883918762207,38.3560905456543,38.81951904296875,37.695457458496094,37.833499908447266,37.05454635620117,37.65601348876953
BBWI,39.33327865600586,39.155250549316406,38.917884826660156,39.03657150268555,38.76953887939453,37.58271408081055,36.8706169128418,36.19808578491211,35.55522537231445,34.724449157714844,34.862911224365234,34.05191421508789,34.4376335144043
BBY,77.8823013305664,80.2634048461914,79.33795928955078,79.29940795898438,78.22935485839844,76.15673065185547,75.78076934814453,73.04298400878906,72.14644622802734,72.83089447021484,74.31546783447266,73.96843719482422,75.31803894042969
BDX,231.4215850830078,234.64620971679688,233.65707397460938,233.5680389404297,232.67779541015625,230.60244750976562,228.10011291503906,229.76834106445312,231.25782775878906,232.836669921875,236.33201599121094,233.92897033691406,236.81858825683594
BEN,28.057170867919922,28.568880081176758,28.21164894104004,27.27512550354004,27.642009735107422,26.869617462158203,26.618587493896484,26.116533279418945,26.377216339111328,25.971710205078125,26.029640197753906,25.36345100402832,25.4310359954834
BG,96.30284881591797,97.49724578857422,96.79640197753906,95.92774200439453,95.5723876953125,93.68699645996094,91.35741424560547,90.21235656738281,103.2718734741211,95.54277038574219,95.47367858886719,90.9230728149414,93.81532287597656
BIIB,268.75,270.2699890136719,270.25,264.8800048828125,263.0199890136719,258.989990234375,256.55999755859375,258.54998779296875,262.3500061035156,262.3699951171875,265.25,263.1600036621094,267.9100036621094
BIO,502.7900085449219,503.0,494.1600036621094,489.5899963378906,481.1400146484375,487.44000244140625,478.239990234375,488.7099914550781,492.54998779296875,478.0,488.2799987792969,469.8699951171875,467.5199890136719
BK,49.28764343261719,50.40715026855469,50.22056579589844,48.61005401611328,48.904659271240234,47.137020111083984,46.45942687988281,43.326778411865234,44.90782928466797,43.218753814697266,43.60174560546875,41.8144645690918,42.49205780029297
BKNG,2577.830078125,2620.39990234375,2613.429931640625,2578.89990234375,2582.8701171875,2505.389892578125,2480.489990234375,2438.889892578125,2475.75,2415.72998046875,2439.909912109375,2440.85009765625,2493.72998046875
BKR,31.317489624023438,31.880434036254883,31.87055778503418,31.35699462890625,31.040956497192383,29.68791389465332,28.710168838500977,27.79167938232422,28.00895881652832,26.517648696899414,26.962078094482422,26.586780548095703,26.616411209106445
BLK,671.13671875,680.2658081054688,678.4425659179688,664.9109497070312,664.6152954101562,641.8688354492188,625.8536376953125,616.7274169921875,628.6131591796875,622.6111450195312,627.7754516601562,627.5093994140625,634.2603759765625
BMY,67.33739471435547,67.44445037841797,67.05516052246094,66.17926025390625,65.48826599121094,64.72915649414062,63.95056915283203,64.2328109741211,64.69023132324219,65.67317962646484,65.30335998535156,64.74862670898438,65.43960571289062
BR,140.29823303222656,142.08274841308594,141.09683227539062,139.6869354248047,140.42637634277344,139.17425537109375,135.0629119873047,135.2206573486328,135.8203125,134.9480743408203,136.27626037597656,133.96682739257812,135.01747131347656
BRO,55.95867156982422,56.56658935546875,56.80577850341797,55.8291130065918,56.68618392944336,55.241127014160156,54.73286437988281,53.88575744628906,54.852455139160156,53.24794006347656,54.92221450805664,53.616676330566406,54.1648063659668
BSX,47.25,47.81999969482422,47.7400016784668,47.02000045776367,46.88999938964844,47.060001373291016,46.47999954223633,47.599998474121094,48.310001373291016,47.970001220703125,48.29999923706055,47.95000076293945,48.83000183105469
BWA,44.32561111450195,44.421775817871094,43.94967269897461,43.69613265991211,43.77481460571289,42.82185745239258,41.91261672973633,40.53126525878906,41.62410354614258,40.13784408569336,41.0383415222168,39.98921585083008,40.24275588989258
BX,87.54711151123047,89.67042541503906,89.96532440185547,87.95014953613281,89.95549774169922,83.54624938964844,78.8572769165039,82.06190490722656,84.74552154541016,85.19771575927734,85.77769470214844,83.44794464111328,81.13787078857422
BXP,61.780433654785156,62.28318405151367,62.747982025146484,60.03506851196289,60.869808197021484,58.75449752807617,54.485923767089844,52.96821212768555,50.68215560913086,52.10501480102539,50.75804138183594,48.47198486328125,49.06010055541992
C,50.25947570800781,51.18839645385742,51.02216720581055,49.94658279418945,49.55545425415039,47.5216064453125,47.26737594604492,43.74726104736328,46.348236083984375,43.82548141479492,44.607730865478516,43.268131256103516,43.11167907714844
CAG,35.16153335571289,35.15172576904297,35.22038269042969,35.14191818237305,35.2105712890625,34.40632247924805,34.33766555786133,34.425933837890625,34.79863739013672,34.984989166259766,35.19095993041992,34.837867736816406,35.45577621459961
CAH,73.39630889892578,73.87769317626953,73.34719848632812,71.6869125366211,71.3725357055664,70.03644561767578,69.93820190429688,68.86737060546875,69.47647094726562,68.59230041503906,69.2701644897461,68.39582061767578,69.88909149169922
CARR,45.706459045410156,47.392311096191406,47.9774055480957,47.15430450439453,46.99563980102539,45.76595687866211,45.26020050048828,44.37760543823242,45.36928939819336,42.94959259033203,44.10985565185547,43.385929107666016,44.6156120300293
CAT,249.58253479003906,252.6802978515625,251.36399841308594,243.60475158691406,246.15818786621094,238.4781036376953,224.67178344726562,222.3855743408203,223.34559631347656,215.022216796875,216.45729064941406,212.79539489746094,218.04080200195312
CB,205.685791015625,204.40272521972656,205.3502197265625,204.1066436767578,200.72129821777344,196.27992248535156,195.8160400390625,189.4796600341797,191.4832000732422,184.95928955078125,190.20364379882812,185.1873321533203,187.95321655273438
CBOE,126.18000030517578,126.41000366210938,125.31999969482422,123.48999786376953,123.2300033569336,121.16999816894531,118.6500015258789,122.26000213623047,124.61000061035156,122.25,123.9800033569336,125.55000305175781,125.6500015258789
CBRE,84.22000122070312,85.91999816894531,85.13999938964844,83.0199966430664,83.36000061035156,81.5,78.38999938964844,75.37000274658203,75.7699966430664,73.91000366210938,75.55999755859375,73.87000274658203,74.76000213623047
CCI,124.00639343261719,126.11614990234375,124.8023452758789,121.33081817626953,124.70643615722656,122.6158676147461,121.67605590820312,125.22430419921875,127.29656219482422,128.79132080078125,128.62632751464844,126.4327163696289,127.38394165039062
CCL,10.760000228881836,11.109999656677246,11.069999694824219,10.869999885559082,10.529999732971191,9.989999771118164,9.6899995803833,9.239999771118164,9.069999694824219,8.729999542236328,9.029999732971191,8.550000190734863,8.609999656677246
CDAY,73.18000030517578,74.44999694824219,74.47000122070312,72.86000061035156,72.38999938964844,70.68000030517578,67.44999694824219,68.05999755859375,69.98999786376953,68.66999816894531,69.44000244140625,69.55999755859375,68.30999755859375
CDNS,192.63999938964844,196.5,197.39999389648438,195.35000610351562,199.3000030517578,196.39999389648438,195.6699981689453,196.27000427246094,203.52000427246094,202.94000244140625,207.82000732421875,206.8800048828125,207.07000732421875
CDW,200.24298095703125,200.352294921875,201.70367431640625,198.0668487548828,198.71273803710938,194.9666290283203,189.26300048828125,187.2259979248047,190.08775329589844,187.45452880859375,192.35330200195312,186.85833740234375,190.2268524169922
CE,122.04104614257812,123.00899505615234,118.62358093261719,116.22344970703125,116.5098876953125,112.28250122070312,107.7983169555664,103.94625854492188,106.67233276367188,101.05227661132812,103.07707977294922,101.73380279541016,101.73380279541016
CEG,75.70713806152344,78.4897689819336,78.31088256835938,77.41646575927734,77.58541107177734,78.15187072753906,77.06864166259766,76.62142944335938,77.44627380371094,76.8499984741211,77.94317626953125,76.2934799194336,76.52204895019531
CF,85.93029022216797,85.21817016601562,85.06980895996094,82.28063201904297,83.34881591796875,80.2233657836914,77.61222839355469,74.41753387451172,73.79441833496094,71.68770599365234,72.26136016845703,70.15464782714844,71.77671813964844
CFG,39.244300842285156,39.85703659057617,39.652793884277344,37.62978744506836,37.0365104675293,34.770355224609375,33.49625015258789,29.810108184814453,31.025854110717773,30.646541595458984,31.69694709777832,30.014352798461914,30.685443878173828
CHD,84.0011215209961,83.74259948730469,83.12610626220703,83.19570922851562,83.17583465576172,83.15593719482422,83.4045181274414,83.9315185546875,84.28948211669922,85.7014389038086,85.47273254394531,84.97557067871094,85.23409271240234
CHRW,99.99759674072266,99.68170928955078,99.18814086914062,99.75080871582031,101.34011840820312,102.021240234375,101.00447845458984,99.98772430419922,96.5228500366211,96.34516143798828,96.94731903076172,94.67689514160156,94.73612213134766
CHTR,363.0899963378906,369.9800109863281,369.1099853515625,357.8500061035156,353.8699951171875,343.010009765625,329.489990234375,335.260009765625,336.1400146484375,341.94000244140625,346.45001220703125,350.010009765625,348.75
CI,283.7560119628906,283.144287109375,284.624267578125,279.1545715332031,276.77642822265625,269.4537048339844,273.12994384765625,270.5635070800781,269.6518859863281,267.89801025390625,271.9309387207031,266.9963073730469,270.4148864746094
CINF,117.01045989990234,118.4883804321289,118.36114501953125,115.33677673339844,114.5146255493164,112.46902465820312,110.17872619628906,106.44966888427734,108.75952911376953,105.22622680664062,109.27717590332031,103.40280151367188,108.82378387451172
CL,72.84114074707031,73.01887512207031,72.3671875,70.5997314453125,71.0539321899414,70.44174194335938,70.41211700439453,70.5997314453125,71.33040618896484,72.01171875,72.0314712524414,71.29090881347656,72.15983581542969
CLX,154.22381591796875,153.58319091796875,149.83798217773438,149.68028259277344,149.02981567382812,147.2064666748047,147.9653778076172,149.09878540039062,151.57260131835938,154.08583068847656,152.62718200683594,151.7697296142578,154.19424438476562
CMA,64.94927978515625,66.0533447265625,65.81539154052734,63.388362884521484,64.05461120605469,58.92452621459961,55.974021911621094,40.48860168457031,42.10505294799805,43.39240264892578,46.083251953125,42.19216537475586,43.14073944091797
CMCSA,36.1748161315918,36.44894027709961,36.30208969116211,35.43075942993164,35.146846771240234,34.725868225097656,34.56922149658203,34.76502227783203,34.539852142333984,35.137054443359375,35.479713439941406,35.27411651611328,35.66572189331055
CME,183.26011657714844,182.07113647460938,181.6879119873047,179.05447387695312,178.75967407226562,175.44784545898438,172.67974853515625,177.66232299804688,183.25782775878906,180.58860778808594,185.07688903808594,183.8608856201172,182.674560546875
CMG,1495.27001953125,1510.0,1505.1300048828125,1509.6800537109375,1533.06005859375,1551.0999755859375,1550.7099609375,1566.3399658203125,1590.760009765625,1590.8699951171875,1625.1400146484375,1608.8399658203125,1610.22998046875
CMI,249.22943115234375,254.34471130371094,254.1475830078125,252.60020446777344,252.7973175048828,246.97239685058594,238.33853149414062,232.8585662841797,234.3665313720703,227.17164611816406,228.502197265625,221.96766662597656,226.6591339111328
CMS,57.94739532470703,58.8821907043457,58.92155075073242,57.986759185791016,58.803470611572266,58.183555603027344,57.15036392211914,58.58699417114258,59.15770721435547,60.67306137084961,60.928897857666016,60.35818099975586,60.89937973022461
CNC,68.58999633789062,69.06999969482422,68.95999908447266,67.94999694824219,66.9000015258789,65.54000091552734,65.0999984741211,64.16999816894531,63.34000015258789,63.540000915527344,63.189998626708984,62.54999923706055,64.1500015258789
CNP,27.619220733642578,28.03365707397461,28.142200469970703,27.441604614257812,27.609352111816406,27.510677337646484,27.194915771484375,27.836305618286133,28.30994987487793,28.704648971557617,28.941469192504883,28.665178298950195,28.76385498046875
COF,106.87652587890625,108.44721984863281,107.18275451660156,104.22906494140625,103.66598510742188,99.71454620361328,96.99793243408203,92.18704986572266,94.9036636352539,91.80178833007812,92.42413330078125,88.62088012695312,89.14443969726562
COO,327.83453369140625,351.7826843261719,345.9631042480469,336.3138732910156,335.2739562988281,334.8139953613281,324.7547607421875,333.9340515136719,339.1136779785156,338.60369873046875,345.26318359375,341.4734802246094,344.4832458496094
COP,105.48045349121094,105.78229522705078,106.67809295654297,104.8183364868164,104.40939331054688,103.0267333984375,101.47855377197266,98.03166961669922,98.69379425048828,92.73477172851562,93.8642578125,91.9071273803711,93.63057708740234
COR,154.0533905029297,155.2965545654297,155.60487365722656,152.37265014648438,151.03001403808594,149.18017578125,148.78236389160156,147.55908203125,148.47406005859375,148.7923126220703,151.21897888183594,151.18914794921875,153.0190887451172
COST,483.7650146484375,473.37640380859375,481.16534423828125,483.2271728515625,484.1136779785156,477.6194763183594,469.2727355957031,470.1293029785156,480.010009765625,483.7351379394531,485.3288269042969,485.11962890625,487.35076904296875
CPB,51.17367172241211,51.163909912109375,51.329872131347656,50.89057159423828,51.87655258178711,51.0858154296875,51.261531829833984,52.01322555541992,52.491573333740234,53.04802322387695,52.774681091308594,52.11084747314453,52.79420471191406
CPRT,35.525001525878906,35.709999084472656,35.28499984741211,35.209999084472656,35.61000061035156,34.81999969482422,34.20000076293945,33.959999084472656,34.654998779296875,34.04499816894531,35.005001068115234,34.86000061035156,35.26499938964844
CPT,110.66543579101562,112.73313903808594,113.76213836669922,108.74335479736328,110.0635757446289,107.5493392944336,103.7828369140625,105.38455963134766,105.01567840576172,104.03521728515625,102.06460571289062,98.74464416503906,100.31725311279297
CRL,226.3300018310547,232.0,225.52000427246094,221.1199951171875,218.7899932861328,214.9199981689453,202.5399932861328,202.02000427246094,205.02000427246094,194.89999389648438,193.55999755859375,192.9199981689453,192.58999633789062
CRM,186.58999633789062,186.42999267578125,183.8000030517578,183.32000732421875,182.9499969482422,178.72000122070312,173.17999267578125,175.50999450683594,182.88999938964844,182.91000366210938,187.3000030517578,184.85000610351562,185.25
CSCO,47.4628791809082,48.196388244628906,48.333309173583984,47.83452224731445,48.030128479003906,47.736724853515625,47.49222183227539,47.345516204833984,47.97144317626953,47.981231689453125,49.01791763305664,49.08637619018555,49.819889068603516
CSGP,71.22000122070312,72.41000366210938,71.87000274658203,70.63999938964844,70.36000061035156,68.87000274658203,67.08000183105469,66.83999633789062,67.62000274658203,67.3499984741211,67.75,66.93000030517578,66.76000213623047
CSX,31.056825637817383,30.927753448486328,30.322105407714844,29.47817039489746,30.054033279418945,29.547670364379883,29.279598236083984,28.852664947509766,29.051239013671875,28.773235321044922,29.120738983154297,28.7037353515625,28.97180938720703
CTAS,433.0281677246094,439.5641784667969,442.2900085449219,433.794189453125,436.9278869628906,432.02337646484375,426.0842590332031,428.6310119628906,439.4646911621094,430.1033630371094,433.3564147949219,430.4913635253906,439.5044860839844
CTLT,71.19000244140625,74.26000213623047,71.33999633789062,67.80999755859375,69.79000091552734,69.94000244140625,67.91999816894531,65.66999816894531,70.30999755859375,69.83999633789062,71.19999694824219,67.11000061035156,66.9800033569336
CTRA,24.840227127075195,25.350313186645508,24.695863723754883,24.89797592163086,24.205026626586914,24.16653060913086,23.666067123413086,23.55057716369629,23.954795837402344,22.437923431396484,23.15696144104004,22.841764450073242,23.23575782775879
CTSH,61.979774475097656,61.989688873291016,62.0590705871582,60.879539489746094,60.98857116699219,60.374027252197266,59.84869384765625,57.469810485839844,57.92576217651367,56.56781768798828,57.88611602783203,57.2814826965332,58.183475494384766
CTVA,63.178768157958984,63.32789611816406,62.88051986694336,62.60215759277344,61.8366584777832,59.56997299194336,58.545989990234375,58.277565002441406,58.57581329345703,56.517906188964844,56.62726593017578,56.2793083190918,57.283409118652344
CVS,80.10919189453125,80.48302459716797,81.62422180175781,79.14508819580078,78.51547241210938,75.75104522705078,75.84942626953125,75.042724609375,74.33441162109375,74.177001953125,74.60002899169922,73.16371154785156,73.7638168334961
CVX,159.451171875,161.80528259277344,162.99212646484375,160.89305114746094,159.87295532226562,157.44036865234375,156.61643981933594,155.6748046875,157.6855926513672,150.85870361328125,151.33932495117188,149.42662048339844,151.623779296875
CZR,52.2599983215332,54.43000030517578,52.9900016784668,52.68000030517578,53.349998474121094,49.310001373291016,47.310001373291016,45.59000015258789,45.9900016784668,44.33000183105469,44.709999084472656,43.189998626708984,43.470001220703125
D,53.52719497680664,54.45192337036133,54.48112869262695,53.20597457885742,53.49799346923828,52.826351165771484,51.79454803466797,52.75821304321289,53.25464630126953,54.42272186279297,54.393524169921875,53.926292419433594,54.14043426513672
DAL,38.23246765136719,38.660369873046875,38.272274017333984,38.879295349121094,39.53607177734375,38.30213165283203,37.068180084228516,35.50584411621094,35.296871185302734,33.06780242919922,33.54545974731445,32.79911804199219,32.978240966796875
DD,74.16634368896484,73.90892028808594,72.07728576660156,70.42385864257812,71.38423156738281,70.11693572998047,69.6417007446289,68.5625228881836,69.60211181640625,67.16651916503906,68.53282165527344,66.87940216064453,68.24569702148438
DE,417.25946044921875,426.1128845214844,421.5871276855469,414.100341796875,420.180908203125,417.3387145996094,392.0955810546875,394.3633728027344,398.55242919921875,386.6983642578125,387.32220458984375,381.76654052734375,390.6794128417969
DFS,110.7204360961914,113.08519744873047,112.27723693847656,109.75482177734375,108.9764175415039,104.08922576904297,100.6406021118164,96.08842468261719,99.95088958740234,94.83707427978516,94.07837677001953,90.88593292236328,92.4427490234375
DG,213.68641662597656,215.1292266845703,216.7400665283203,216.7104034423828,215.09957885742188,214.90194702148438,213.54803466796875,214.2497100830078,212.97488403320312,215.98899841308594,209.5950927734375,206.37344360351562,207.85580444335938
DGX,137.5066375732422,138.5794677734375,138.1168670654297,135.54803466796875,134.57363891601562,132.76266479492188,132.19180297851562,130.96151733398438,131.7882843017578,130.7548370361328,131.88668823242188,129.4556427001953,130.8138885498047
DHI,90.39676666259766,92.3781509399414,91.06387329101562,90.7751235961914,93.38377380371094,94.52880096435547,93.69243621826172,95.17597198486328,97.09761810302734,95.86299133300781,97.65519714355469,97.0179672241211,96.21147155761719
DHR,220.55990600585938,223.5715789794922,220.6658935546875,216.60321044921875,218.82000732421875,215.17242431640625,211.74563598632812,212.31088256835938,216.24990844726562,213.8299560546875,220.2154541015625,214.5806884765625,216.2057647705078
DIS,98.91999816894531,101.13999938964844,100.66000366210938,99.05999755859375,99.30000305175781,96.13999938964844,93.56999969482422,92.5999984741211,93.36000061035156,93.0999984741211,94.29000091552734,93.19999694824219,94.22000122070312
DLR,99.76974487304688,102.5760726928711,101.91803741455078,99.62459564208984,102.37285614013672,101.00840759277344,99.22783660888672,102.50833892822266,103.4775161743164,103.0467758178711,100.92239379882812,98.58264923095703,99.52247619628906
DLTR,146.58999633789062,149.14999389648438,144.05999755859375,142.02000427246094,141.7100067138672,139.63999938964844,140.2899932861328,142.2899932861328,141.49000549316406,140.30999755859375,139.00999450683594,137.14999389648438,141.0800018310547
DOV,150.31724548339844,153.54400634765625,153.2163848876953,151.7171630859375,151.37960815429688,149.08612060546875,144.75730895996094,142.42410278320312,144.61830139160156,139.32643127441406,139.7533416748047,135.59332275390625,139.1377716064453
DOW,56.89711380004883,56.78028106689453,55.602230072021484,54.32680892944336,54.77466583251953,53.645294189453125,52.45750427246094,51.016578674316406,50.909481048583984,49.14726638793945,49.565914154052734,48.69941329956055,49.906673431396484
DPZ,301.95587158203125,301.4020080566406,312.83465576171875,307.4249267578125,308.6908264160156,305.7139587402344,296.85272216796875,299.2559509277344,304.9356384277344,310.3968811035156,311.7274169921875,308.48046875,314.944580078125
